Erling Haaland, ST, Manchester City, Norway, Value: 916, https://fifastatic.fifaindex.com/FIFA24/players/239085.png, 00001
Luis Gutiérrez, CB/LB, Oriente Petrolero, Bolivia, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/195905.png, 11823
Omar Beckles, CB, Leyton Orient, Grenada, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/194759.png, 11824
Alper Uludağ, LB, MKE Ankaragücü, Turkey, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/194092.png, 11825
Cristian Montaño, LB/LWB, Livingston, Colombia, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/193957.png, 11826
Jack Hunt, RB, Bristol Rovers, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/193900.png, 11827
Nicky Clark, ST/CAM, St. Johnstone, Scotland, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/193627.png, 11828
Franco Lepore, RM/CB/RB, Lecco, Italy, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/193522.png, 11829
Adama Traoré, LB, Melbourne Victory, Ivory Coast, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/193177.png, 11830
Mario Rondón, ST/RM, Sepsi OSK, Venezuela, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/192671.png, 11831
Scott Neville, CB/RB, Brisbane Roar, Australia, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/192572.png, 11832
Gary Gardner, CM/CDM, Birmingham City, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/192320.png, 11833
Lee Yong Rae, CM/CDM, Daegu FC, Korea Republic, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/191871.png, 11834
Sean McConville, LM/LWB, Accrington Stanley, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/191108.png, 11835
Danny Andrew, LB/LWB, Cambridge United, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/190620.png, 11836
Omar Gonzalez, CB, New England Revolution, United States, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/190560.png, 11837
John Brayford, CB/RB/RWB, Burton Albion, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/190247.png, 11838
David Cornell, GK, Preston North End, Wales, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/190179.png, 11839
Paddy Madden, ST, Stockport County, Republic of Ireland, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/189808.png, 11840
Marley Watkins, ST/LW/RM, Kilmarnock, Wales, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/189776.png, 11841
Maic Sema, CF/RW, IFK Norrköping, Sweden, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/189352.png, 11842
Marco Sau, ST/CAM/CF, Feralpisalò, Italy, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/188616.png, 11843
Gu Cao, CB, Henan Songshan Longmen FC, China PR, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/186970.png, 11844
Craig Eastmond, CM, Sutton United, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/186157.png, 11845
Ben Tozer, CB, Wrexham, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/184843.png, 11846
Funso Ojo, CM, Port Vale, Belgium, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/184242.png, 11847
Joachim Thomassen, LB/LWB, Sarpsborg 08, Norway, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/184229.png, 11848
Jo Coppens, GK, Sint-Truiden, Belgium, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/184148.png, 11849
Rolf Feltscher, RB, MSV Duisburg, Venezuela, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/183819.png, 11850
Andrew Redmayne, GK, Sydney FC, Australia, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/183244.png, 11851
Adam Legzdins, GK, Dundee FC, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/182761.png, 11852
Yu Hanchao, LM/RM, Shanghai Shenhua, China PR, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/182411.png, 11853
Jamie Jones, GK, Middlesbrough, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/182365.png, 11854
Koo Ja Cheol, CM/CAM, Jeju United, Korea Republic, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/182152.png, 11855
Andrés Ríos, ST/CAM/CM, Defensa y Justicia, Argentina, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/181989.png, 11856
Andreas Lukse, GK, Blau-Weiß Linz, Austria, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/181733.png, 11857
David Worrall, RWB, Barrow, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/179636.png, 11858
David Williams, ST/LM, Perth Glory, Australia, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/178089.png, 11859
Kevin McDonald, CDM/CM, Bradford City, Scotland, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/175314.png, 11860
Simon Eastwood, GK, Oxford United, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/173895.png, 11861
Marco Knaller, GK, Austria Klagenfurt, Austria, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/173415.png, 11862
Adrian Mariappa, CB, Salford City, Jamaica, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/172953.png, 11863
Ben Hinchliffe, GK, Stockport County, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/169798.png, 11864
Kenneth Vermeer, GK, PEC Zwolle, Netherlands, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/169181.png, 11865
Arnaud Balijon, GK, USL Dunkerque, France, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/112373.png, 11866
Alan Mannus, GK, Shamrock Rovers, Northern Ireland, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/110606.png, 11867
Francis Owusu, ST/RW/LW, NG - FA, Ghana, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/281800.png, 11868
Ángel Torres, RM/RW, Central Coast Mariners, Colombia, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/278157.png, 11869
Suphanat Mueanta, RW/ST, OH Leuven, Thailand, Value: 64, https://fifastatic.fifaindex.com/FIFA24/players/278154.png, 11870
Riccardo Fogliata, CM/CAM, Brescia, Italy, Value: 86, https://fifastatic.fifaindex.com/FIFA24/players/278077.png, 11871
Arnau Rafús, GK, Real Valladolid, Spain, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/278071.png, 11872
Gerónimo Rivera, LM/LW/RM, Banfield, Argentina, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/278052.png, 11873
Miki Bosch, CB, Granada CF, Spain, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/278051.png, 11874
Ante Crnac, ST/RW, Raków Częstochowa, Croatia, Value: 76, https://fifastatic.fifaindex.com/FIFA24/players/278049.png, 11875
Matías Galarza Fonda, CM/CAM, Talleres de Córdoba, Paraguay, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/278020.png, 11876
Eneo Bitri, CB, Vålerenga Fotball, Albania, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/277917.png, 11877
Raphael Kofler, CDM/CB/CM, Südtirol, Italy, Value: 76, https://fifastatic.fifaindex.com/FIFA24/players/277872.png, 11878
Mathias De Amorim, CM/CAM, Girondins de Bordeaux, France, Value: 92, https://fifastatic.fifaindex.com/FIFA24/players/277811.png, 11879
Kodai Sano, CAM, NEC Nijmegen, Japan, Value: 78, https://fifastatic.fifaindex.com/FIFA24/players/277809.png, 11880
Mohamed Belloumi, RW/LW/CAM, Farense, Algeria, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/277663.png, 11881
Alessandro Caporale, CB/LWB/LB, Lecco, Italy, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/277632.png, 11882
Djakaridja Traoré, ST, İstanbulspor, Ivory Coast, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/277629.png, 11883
Srdjan Kuzmic, LB/RB, Viborg FF, Slovenia, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/277593.png, 11884
Srdjan Hrstic, ST, BK Häcken, Serbia, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/277470.png, 11885
Yusuf Kabadayi, LW/RW, FC Schalke 04, Germany, Value: 78, https://fifastatic.fifaindex.com/FIFA24/players/277373.png, 11886
Luan Campos, RM/RW/LW, Portimonense, Brazil, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/277371.png, 11887
Mouhamed Diop, CAM, ESTAC Troyes, Senegal, Value: 66, https://fifastatic.fifaindex.com/FIFA24/players/277356.png, 11888
Samuel Dahl, LB, Djurgårdens IF, Sweden, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/277252.png, 11889
Denil Castillo, CDM, Shakhtar Donetsk, Ecuador, Value: 82, https://fifastatic.fifaindex.com/FIFA24/players/277197.png, 11890
Kleis Bozhanaj, CAM/CF, Modena, Albania, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/277030.png, 11891
Melro, RW/CAM, Chaves, Portugal, Value: 64, https://fifastatic.fifaindex.com/FIFA24/players/276954.png, 11892
Tim Jabol-Folcarelli, CDM, AC Ajaccio, France, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276946.png, 11893
Sekou Lega, ST, SC Bastia, France, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/276930.png, 11894
Guga, RB/RWB/LB, Portimonense, Portugal, Value: 76, https://fifastatic.fifaindex.com/FIFA24/players/276924.png, 11895
Hugo Cunha, GK, Famalicão, Portugal, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/276900.png, 11896
Szymon Szymański, CB/CDM, Ruch Chorzów, Poland, Value: 52, https://fifastatic.fifaindex.com/FIFA24/players/276886.png, 11897
Mihael Klepac, LW/RW/ST, Yverdon-Sport, Croatia, Value: 52, https://fifastatic.fifaindex.com/FIFA24/players/276871.png, 11898
Alessandro Bianconi, CB, Lecco, Italy, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/276801.png, 11899
Nolan Bonte, LW, RC Lens, France, Value: 78, https://fifastatic.fifaindex.com/FIFA24/players/276786.png, 11900
Michael Heule, LB, FC Stade-Lausanne Ouchy, Switzerland, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/276773.png, 11901
Youness Lachhab, CDM, CD Eldense, Morocco, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/276742.png, 11902
Tjaš Begić, LM/RM, Parma, Slovenia, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/276736.png, 11903
Shea Charles, CDM/CB/CM, Southampton, Northern Ireland, Value: 84, https://fifastatic.fifaindex.com/FIFA24/players/276695.png, 11904
Assan Ouédraogo, CM/CAM, FC Schalke 04, Germany, Value: 92, https://fifastatic.fifaindex.com/FIFA24/players/276602.png, 11905
Lee Hyun Ju, CAM, SV Wehen Wiesbaden, Korea Republic, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/276600.png, 11906
Amin Cherni, LWB/LB, Stade Lavallois MFC, Tunisia, Value: 66, https://fifastatic.fifaindex.com/FIFA24/players/276544.png, 11907
Gilberto, CB/CDM/CM, Moreirense, Portugal, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/276442.png, 11908
Yunus Emre Çift, CB, Samsunspor, Turkey, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/276393.png, 11909
Grant-Leon Ranos, ST, Borussia M'gladbach, Armenia, Value: 84, https://fifastatic.fifaindex.com/FIFA24/players/276358.png, 11910
Jakub Surovčík, GK, Sparta Praha, Slovakia, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276347.png, 11911
David Richter, GK, TSV 1860 München, Germany, Value: 58, https://fifastatic.fifaindex.com/FIFA24/players/276331.png, 11912
Salomon Patrick Amougou Nkoa, CB, Hansa Rostock, Cameroon, Value: 64, https://fifastatic.fifaindex.com/FIFA24/players/276327.png, 11913
Serhat-Semih Güler, ST, Hansa Rostock, Germany, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/276325.png, 11914
Paul Stock, CAM/ST, SV Elversberg, Germany, Value: 52, https://fifastatic.fifaindex.com/FIFA24/players/276319.png, 11915
Robin Kölle, RB, VfB Lübeck, Germany, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/276307.png, 11916
Florian Bähr, LB, VfL Osnabrück, Germany, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276292.png, 11917
Yassine Bouchama, CAM/ST, Preußen Münster, Germany, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/276289.png, 11918
Nicolas Jann, LW/LM/RW, SSV Ulm 1846, Germany, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276193.png, 11919
Ariel López, CB/CDM, ASC Oțelul Galați, Uruguay, Value: 52, https://fifastatic.fifaindex.com/FIFA24/players/276141.png, 11920
Tomás Alejandro Castro, CM, Belgrano de Córdoba, Argentina, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276135.png, 11921
Zoran Petrović, ST/LW, Petrolul Ploiești, Montenegro, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276131.png, 11922
Dumitru Celeadnic, GK, Politehnica Iași, Moldova, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276128.png, 11923
Emmanuel Addai, RM/LM, AD Alcorcón, Ghana, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/276093.png, 11924
Jorquera, LM, CD Eldense, Spain, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276090.png, 11925
Clemente, RM/CAM/CM, CD Eldense, Spain, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/276086.png, 11926
Piotr Głowacki, LB/LM, ŁKS Łódź, Poland, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276077.png, 11927
Engjëll Hoti, CAM/CM, ŁKS Łódź, Germany, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/276071.png, 11928
Marek Mróz, CAM, Zagłębie Lubin, Poland, Value: 58, https://fifastatic.fifaindex.com/FIFA24/players/276068.png, 11929
Vincent Harper, LWB/RWB, Exeter City, England, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/276047.png, 11930
Thibault Sinquin, CDM, US Concarneau, France, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276018.png, 11931
Guillaume Jannez, CB, US Concarneau, France, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/276016.png, 11932
Mamadou Sylla, CB, US Concarneau, France, Value: 52, https://fifastatic.fifaindex.com/FIFA24/players/276015.png, 11933
Bogdan Oteliță, RB/LB, Sepsi OSK, Romania, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/275883.png, 11934
Nordin Bakker, GK, Almere City FC, Netherlands, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/275856.png, 11935
Lasse Rosenboom, RWB/CB, Holstein Kiel, Germany, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/275754.png, 11936
Nathan Garcia, CAM, FC Stade-Lausanne Ouchy, Switzerland, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/275708.png, 11937
Sherif Kallaku, CAM, Sepsi OSK, Albania, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/275701.png, 11938
Alessandro Pietrelli, CF/ST/CAM, Feralpisalò, Italy, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/275554.png, 11939
Denis Hergheligiu, CM, Feralpisalò, Romania, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/275551.png, 11940
Jorge Karseladze, LWB, Rio Ave, Georgia, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/275432.png, 11941
Bonota Traoré, ST, Toulouse FC, France, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/275346.png, 11942
Can Uzun, CAM/ST, 1. FC Nürnberg, Turkey, Value: 88, https://fifastatic.fifaindex.com/FIFA24/players/275328.png, 11943
Samuel Asprilla, LB, Millonarios, Colombia, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/275239.png, 11944
Mateusz Kowalczyk, CM/CDM, Brøndby IF, Poland, Value: 82, https://fifastatic.fifaindex.com/FIFA24/players/275233.png, 11945
Thiago Servín, CB, Guaraní (Paraguay), Paraguay, Value: 80, https://fifastatic.fifaindex.com/FIFA24/players/275180.png, 11946
Reda Belahyane, CDM/CM, OGC Nice, France, Value: 80, https://fifastatic.fifaindex.com/FIFA24/players/275163.png, 11947
Santiago Torres González, CM/RB, Universidad César Vallejo, Argentina, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/275154.png, 11948
Alexis Cantero, LB/CB, Guaraní (Paraguay), Paraguay, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/275103.png, 11949
Angelo Lucena, CM/CAM, Metropolitanos FC, Venezuela, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/275069.png, 11950
Edier Ocampo, RB, Atlético Nacional, Colombia, Value: 82, https://fifastatic.fifaindex.com/FIFA24/players/275054.png, 11951
Justin-Noël Kalumba, LB, Angers SCO, France, Value: 76, https://fifastatic.fifaindex.com/FIFA24/players/275024.png, 11952
Angelo Mina, CM/CDM, SD Aucas, Ecuador, Value: 58, https://fifastatic.fifaindex.com/FIFA24/players/274958.png, 11953
Alan García, CB, SD Aucas, Ecuador, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/274918.png, 11954
Donald Nduka, CB, FC Ingolstadt 04, Nigeria, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/274912.png, 11955
Jorge Sanguina, ST, General Caballero (JLM), Paraguay, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/274737.png, 11956
Juan Saborido, RB/RM, General Caballero (JLM), Argentina, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/274736.png, 11957
Pascal Klemens, CDM/CB, Hertha BSC, Germany, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/274735.png, 11958
Gilmar Napa, GK, Emelec, Ecuador, Value: 78, https://fifastatic.fifaindex.com/FIFA24/players/274648.png, 11959
David Guevara, CB/LB, Monagas Sport Club, Venezuela, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/274620.png, 11960
Daniel Barrea, ST/RW, Godoy Cruz, Argentina, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/274570.png, 11961
Carlos Uvilde Sánchez, RWB/RB/RM, Independiente del Valle, Ecuador, Value: 68, https://fifastatic.fifaindex.com/FIFA24/players/274566.png, 11962
Luis Gilberto Martínez, CM, Guaraní (Paraguay), Paraguay, Value: 62, https://fifastatic.fifaindex.com/FIFA24/players/274564.png, 11963
Luis Paredes, RM, Millonarios, Colombia, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/274561.png, 11964
Agustín Anello, LM/RM, Sparta Rotterdam, United States, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/274553.png, 11965
Lewis Schouten, CDM/CM/CB, AZ, Netherlands, Value: 76, https://fifastatic.fifaindex.com/FIFA24/players/274528.png, 11966
Santiago Quirós, CB, Racing Club de Avellaneda, Argentina, Value: 70, https://fifastatic.fifaindex.com/FIFA24/players/274521.png, 11967
Marvel, CB, Real Madrid, Spain, Value: 82, https://fifastatic.fifaindex.com/FIFA24/players/274486.png, 11968
Danylo Kucher, GK, UTA Arad, Ukraine, Value: 56, https://fifastatic.fifaindex.com/FIFA24/players/274469.png, 11969
Cheick Oumar Konaté, CB/RB, Clermont Foot, Mali, Value: 74, https://fifastatic.fifaindex.com/FIFA24/players/274463.png, 11970
Lucas Agazzi, RW/RM/RB, Defensor Sporting, Uruguay, Value: 72, https://fifastatic.fifaindex.com/FIFA24/players/274347.png, 11971
Carlos Alberto Moreno, RB, Independiente Santa Fe, Colombia, Value: 50, https://fifastatic.fifaindex.com/FIFA24/players/274340.png, 11972
Lewis Miley, CM/CDM/CAM, Newcastle United, England, Value: 94, https://fifastatic.fifaindex.com/FIFA24/players/274246.png, 11973
Laureano Troncoso, ST/CF, Colón, Argentina, Value: 64, https://fifastatic.fifaindex.com/FIFA24/players/274227.png, 11974
Carlos Álvarez, CAM/RM/LM, Levante UD, Spain, Value: 82, https://fifastatic.fifaindex.com/FIFA24/players/274209.png, 11975
Maximiliano Rueda, CM, Cobresal, Argentina, Value: 60, https://fifastatic.fifaindex.com/FIFA24/players/274201.png, 11976
